"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"Pilipino ako, Proud Bisaya, Mahal ko ang Pilipinas, isa ako sa mga MAJORITY ng mga Pinoy na Sumosuporta kay PD30..! #PDU30 ... Majority ng mga Pinoy LABAN LANG",370,38,48,711,NA,"bhodon",2017-02-26 10:28:57,FALSE,FALSE,"Edison79127512","Manila, Philippines","en","835798801621229568",0,FALSE,"http://pbs.twimg.com/profile_images/835799681586212865/CxcKiW8r_normal.jpg"
"Refugee/Immigrant from the USSR - Social Worker - Using FB/Twitter to survive this Administrations attack on the Progress my generation made -",2560,84,4377,194,NA,"yankeeproud1",2017-01-25 16:16:24,FALSE,FALSE,"yankeeproud1","Illinois, USA","en","824289830364475394",1,FALSE,"http://pbs.twimg.com/profile_images/826414497329876992/NVbtDV8p_normal.jpg"
"Human Resources Manager at Russelectric.  Big fan of Boston and Chicago sports teams (White Sox over Cubs!). Follow investing trends and world events.",19302,215,12693,154,NA,"Mark R Camus",2011-10-02 00:34:09,FALSE,FALSE,"MarkRCamus","Greater Boston, MA","en","383500278",132,FALSE,"http://pbs.twimg.com/profile_images/1568683697/Mark_s_Pictures_003_normal.jpg"
"No, No, No. The more cake you give to government, the less you have left to eat. #Brexit #Unionist #Individualist #snpout",5014,402,7250,868,"https://t.co/gLtFQtO9fA","euan",2012-12-10 08:45:02,FALSE,FALSE,"euan4liberty","A Galaxy far far away","en","1001250818",6,FALSE,"http://pbs.twimg.com/profile_images/868531010492928000/yU8gmLkl_normal.jpg"
"#UNC, #STLCards, #NYRangers, #CFC, #Cavs, #Titans fanatic. #CubsSuck. #JagsSuck. I use reverse psychology A LOT. Bear with me",93233,1276,7093,2545,NA,"<ed><U+00A0><U+00BD><ed><U+00B0><U+0091><ed><U+00A0><U+00BC><ed><U+00BF><U+0080><ed><U+00A0><U+00BC><ed><U+00BF><U+0088> Seb <U+26BE><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><U+269C><U+FE0F>",2008-12-23 15:54:03,FALSE,FALSE,"CJ28MTL","Montreal","en","18335424",93,FALSE,"http://pbs.twimg.com/profile_images/868258935232450560/zJOp15ZT_normal.jpg"
"Still kinda mad at Nintendo. It's the best time for Wannie's. paid in <U+20B1>.",415042,1379,27758,68,NA,"- <U+0340><U+0317>new <U+0341><U+0316>- Wannie's",2009-04-10 07:39:15,FALSE,FALSE,"plsburydoughboy","Philippines","en","30182111",277,FALSE,"http://pbs.twimg.com/profile_images/858101488316317696/iTjh0jFm_normal.jpg"
"Husband, dad, police officer, avid reader, lover of philosophy & science. #antipositivism #archery #astronomy #discgolf  #judo #ncaawrestling",2964,187,4596,406,NA,"Andy Rouse",2013-04-25 02:40:41,FALSE,FALSE,"AndrewrouseAndy","Memphis, TN","en","1378490540",8,FALSE,"http://pbs.twimg.com/profile_images/869036889424134144/n3a3aGPi_normal.jpg"
"make love not war",148444,4393,7160,4996,NA,"Inner Mongolia <U+270C>",2013-10-25 17:34:40,FALSE,FALSE,"Alexgen0359M","galaxy","ru","2152989585",220,FALSE,"http://pbs.twimg.com/profile_images/447089855743655936/gSL4uPSp_normal.jpeg"
"I love maymay & Edward maycoward mayward mayward  mayward love love love mayward is my life <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+008F>",130696,437,113107,1672,NA,"mayward forever",2016-04-23 20:26:39,FALSE,FALSE,"LaydellB","","en-gb","723971367377461248",6,FALSE,"http://pbs.twimg.com/profile_images/835403591514910720/jbyHZS7l_normal.jpg"
"jesus is my condom",21830,748,17353,264,NA,"sof<U+0950><U+21E9>",2014-06-16 07:34:13,FALSE,FALSE,"PS1LO","","en","2570469361",16,FALSE,"http://pbs.twimg.com/profile_images/867362606704623616/gSkOwF7b_normal.jpg"
"keeping still...but always watchful.",16448,506,14738,371,NA,"#FreeLeila",2016-02-24 05:05:48,FALSE,FALSE,"AnnMG51","","en","702358744911446016",7,FALSE,"http://pbs.twimg.com/profile_images/796232519314092032/ml-_C2uI_normal.jpg"
"Best of Perrie and Lm account.",19075,1126,42954,2259,NA,"Best of Perrie<ed><U+00A0><U+00BD><ed><U+00B1><U+00B8>",2016-01-25 17:51:23,FALSE,FALSE,"LittleMixxxxx_","The Buttercreams","en-GB","4846271471",2,FALSE,"http://pbs.twimg.com/profile_images/868963067400511490/yos8tsNN_normal.jpg"
"Student | Fan of Narrendra Modhi PM of India | Photography |",810461,2140,288,264,NA,"Narrendra Malhotra",2016-04-11 08:46:08,FALSE,FALSE,"NarrendraM","Mumbai, India","en","719446423192866816",707,FALSE,"http://pbs.twimg.com/profile_images/743939643738034176/WkGloI0u_normal.jpg"
"•Fangirl-baby | Ambivert |",33137,561,456,547,"https://t.co/fAtWCAjufZ","Angel Scherzinger",2010-01-30 09:44:03,FALSE,FALSE,"itsKyliezzzle","MNL ","en","109806149",9,FALSE,"http://pbs.twimg.com/profile_images/749419630339330048/Rnc_TOpO_normal.jpg"
"",146392,3977,335,1142,NA,"CONCEPT",2012-10-24 23:54:27,FALSE,FALSE,"ConceptGrp","","en","902841756",204,FALSE,"http://pbs.twimg.com/profile_images/625547751934136320/6qRlJ157_normal.jpg"
"En Busca de Significados",31068,693,43,2095,NA,"Jose F.",2010-01-23 02:28:32,FALSE,FALSE,"eagle_9000","","es","107590313",15,FALSE,"http://pbs.twimg.com/profile_images/378800000002015825/7083e267623ccbc26c3b0e5cba6722ab_normal.png"
"Loves Animals,people,books,coffee. Freelance writer/book reviewer. #The100 fan #SCBWI member. Christian; Adult",5027,79,7046,119,"http://t.co/THxoR1uCFU","Cheri Smolich",2015-03-27 10:27:54,FALSE,FALSE,"SmoWriter","Midwest","en","3121042858",7,FALSE,"http://pbs.twimg.com/profile_images/629963561767436288/2CG6xx8u_normal.jpg"
"Avid History Buff,news,Politics, classic movies, etc. anything that strikes my fancy ;0) I like to learn(big british,Canada tv fan) never know what I will tweet",61472,439,3196,791,NA,"PIO",2010-01-04 19:38:02,FALSE,FALSE,"piomio1960","world","en","101844599",36,FALSE,"http://pbs.twimg.com/profile_images/703418564456423424/wLpwtjPV_normal.jpg"
"De Curitiba,PR
Nossa Senhora Aparecida,protegei e consolai o Brasil !",579,131,27,624,NA,"Nelson Souza",2016-06-04 18:54:21,FALSE,FALSE,"nelsonpeixoto21","Curitiba, Brasil","pt","739168428322344960",0,FALSE,"http://pbs.twimg.com/profile_images/739170554125684740/Ka5YHZXr_normal.jpg"
"Top stories from the Daily Mail. We're also on Facebook: https://t.co/hD0PyZHS4Z #seriouslypopular",205024,1971617,711,2403,"https://t.co/fT7KB2eXic","Daily Mail Online",2008-07-15 10:17:46,FALSE,TRUE,"MailOnline","","en","15438913",11873,FALSE,"http://pbs.twimg.com/profile_images/801023630226452480/6LuyheVr_normal.jpg"
"News updates & breaking news from the Philippines. Like our Facebook page:  http://t.co/xr1ETuyubS.",431522,4171950,5746,775,"http://t.co/A0nEVmvNKm","ABS-CBN News Channel",2009-06-04 21:26:24,FALSE,TRUE,"ANCALERTS","Philippines","en","44728980",7438,FALSE,"http://pbs.twimg.com/profile_images/658664801204224000/c8YAaKM2_normal.jpg"
"The official Twitter account of radio station DZRH, Manila Broadcasting Company, Ang Kaunaunahan sa Pilipinas.",226461,41998,6139,1034,"https://t.co/KwSwBNRnEd","DZRH NEWS",2009-09-17 00:35:08,FALSE,FALSE,"dzrhnews","Manila, Philippines","en","74886399",428,FALSE,"http://pbs.twimg.com/profile_images/865074412881457152/PSrjTKft_normal.jpg"
"(=^_^=)

DUTERTETARD ..whatever u call us, whatever u treat us, whatever u do with our fb accounts, IT DOESN'T MATTER.. WE WILL SUPPORT OUR PRESIDENT TILL D END",64351,921,23933,733,NA,"gwhen_why_far",2013-06-22 05:44:56,FALSE,FALSE,"LATA_ftw","(=^_^=)","en","1538048353",3,FALSE,"http://pbs.twimg.com/profile_images/867051639198416896/MYdbPB9S_normal.jpg"
"Nurse. Filipino. Boring. OPM fanatic. Pinoy movie lover. Lives to listen
 Anti Marcos. HIV advocate.",5706,363,4245,435,"https://t.co/0NZ22kjEjv","ryan anthony bogayan",2009-10-03 07:35:12,FALSE,FALSE,"iambogy","ortigas | mandaluyong | albay","en","79402639",9,FALSE,"http://pbs.twimg.com/profile_images/827507539755413507/FvBA39aW_normal.jpg"
"My personal space for personal thoughts.",20012,43203,93,1524,"https://t.co/nxUbxaSCl0","Ruffy Biazon",2009-03-25 23:54:51,FALSE,TRUE,"ruffybiazon","Philippines","en","26632615",289,FALSE,"http://pbs.twimg.com/profile_images/759054885371338752/2R7t1fCF_normal.jpg"
"travel the Philippines",62419,4321,0,3472,"http://t.co/hebPIM4oZM","Philippines News",2010-11-11 14:17:57,FALSE,FALSE,"philippines_tip","","en","214481035",57,FALSE,"http://pbs.twimg.com/profile_images/1164730470/phil_normal.jpg"
"you can live chat with me here https://t.co/CwPnDrOf4K",975,11,378,410,"https://t.co/CwPnDrOf4K","Nathan Nichols",2017-05-26 13:10:11,FALSE,FALSE,"NathanN32430934","","en","868091899093155841",0,FALSE,"http://pbs.twimg.com/profile_images/868100028182736899/NwndADaI_normal.jpg"
"<U+2764><U+FE0F>",8835,255,3524,320,NA,"SER",2009-08-03 04:54:03,FALSE,FALSE,"shayy0819","quezon city","en","62440153",2,FALSE,"http://pbs.twimg.com/profile_images/854807069064519680/KcIsWksK_normal.jpg"
"One stop shop for your Philippine Online Information needs",5883,133,2,4,"https://t.co/KueDMVBqdj","Philippines Online",2017-01-11 14:03:48,FALSE,FALSE,"PhOnlineInfo","Republic of the Philippines","en","819183029780258816",3,FALSE,"http://pbs.twimg.com/profile_images/822419353232515076/5SMm1rhU_normal.jpg"
"SEE US ON YOUTUBE https://t.co/M0AU1QgpWl max miller owner of MANCHESTER HOUSE REMOVALS house and office removal company and storage https://t.co/zeabEAl8aF",21659,726,2840,995,"http://t.co/Cwned8qwnD","removals",2011-07-19 13:28:53,FALSE,FALSE,"ukhouseremovals","Manchester","en","338360979",36,FALSE,"http://pbs.twimg.com/profile_images/634467392459042816/rcSK8RUp_normal.jpg"
"Music & Entertainment",419,12,93,89,NA,"mariellegutierrez",2017-01-26 05:27:02,FALSE,FALSE,"mariellegutz","Calamba City, Calabarzon","en","824488798813769728",0,FALSE,"http://pbs.twimg.com/profile_images/824494706021134336/T_FRRwfX_normal.jpg"
"",6088,57,0,0,"http://t.co/8gio1DzXb5","IbajayHomepage",2009-07-10 18:38:21,FALSE,FALSE,"Ibajay","","en","55631927",2,FALSE,"http://pbs.twimg.com/profile_images/307338998/20090710_145204_normal.jpg"
"Paleoconservative<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>""Christian Love"" =OWN FAMILY 1st! Don't give Commies our kids. #homeschool #buildthewall #BanSharia #Islamistheproblem #TrumpTrain #MAGA",146900,14033,145611,14075,NA,"<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>HomeschoolMom",2011-03-24 21:01:01,FALSE,FALSE,"USAkidsFirst","USA","en","271602903",197,FALSE,"http://pbs.twimg.com/profile_images/868256778009673729/ZWam3Tsn_normal.jpg"
"The most trusted radio station in Iloilo.",3744,218,43,199,"http://t.co/MhmopbvMCi","RMN Iloilo",2014-05-12 23:47:27,FALSE,FALSE,"RMNIloilo774","Iloilo City, Western Visayas","en","2492108736",3,FALSE,"http://pbs.twimg.com/profile_images/849018515692560385/418lu9zF_normal.jpg"
"follower of Christ, explorer, sports nut, @inksmind and mom. ~I'd rather be monkey wrenching.~ mulier bellator #climateaction ...Love and #Resist...",26503,950,636,2163,NA,"Kamaran",2010-01-03 03:47:33,FALSE,FALSE,"Kam_Holt","I've been everywhere, man...","en","101387583",162,FALSE,"http://pbs.twimg.com/profile_images/855191716311089152/_78BCvKm_normal.jpg"
"RED deserved a grammy.",10472,309,3795,268,"https://t.co/twWjB0JRGy","Tania",2011-04-07 12:57:17,FALSE,FALSE,"taniair13","","en","278522313",0,FALSE,"http://pbs.twimg.com/profile_images/789862229256450048/Nao7NCPf_normal.jpg"
"The worst enemy of the powerful elite is an informed public! | Tax Sugary Foods 10% | Don't come the raw prawn with me, mate! | 1958+ | RT's = Interesting!",122193,1605,4944,2369,NA,"SayNo2Murdoch",2014-01-15 22:32:01,FALSE,FALSE,"17thCard","Straya","en","2284630575",269,FALSE,"http://pbs.twimg.com/profile_images/538808936774631424/GyW7Nq2z_normal.jpeg"
"SmartNews",1229895,2246,563,2226,NA,"yuuji",2014-03-22 09:47:03,FALSE,FALSE,"yuuji_K1","","ja","2403016908",1079,FALSE,"http://pbs.twimg.com/profile_images/447319649642770432/l3MsVwx__normal.jpeg"
"Married to my best friend. You can't coexist with people who want to kill you.#BanIslam #NoRefugees #DeportIllegals #SethRich #prolife #MAGA #pjnet",427627,89067,212997,75869,NA,"Pat Peters,Ph.D.",2009-04-20 18:32:25,FALSE,FALSE,"PatVPeters","United States<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF>","en","33611715",784,FALSE,"http://pbs.twimg.com/profile_images/681850501000908800/89b8LbGC_normal.png"
"1998 Your Future RMT <U+261D>",4257,316,2106,454,"https://t.co/BiHpmf42w4","Alrena <ed><U+00A0><U+00BC><ed><U+00BC><U+00BC><ed><U+00A0><U+00BD><ed><U+00B0><U+00AC>",2013-11-12 12:32:00,FALSE,FALSE,"amdimasuhid","","en","2190257300",1,FALSE,"http://pbs.twimg.com/profile_images/847425404365176835/9onr_6dV_normal.jpg"
"Ill smoke till I croak cause sam taught me that and we aint dying yet!",14921,204,252,376,NA,"mike barrett",2016-05-17 23:21:04,FALSE,FALSE,"mikebarrettpowa","poway,ca  and c town ca","en","732712570558283777",77,FALSE,"http://pbs.twimg.com/profile_images/733119010376650752/pU4IiEMw_normal.jpg"
"",1709,91,1571,777,NA,"Lynn",2017-04-17 12:00:03,FALSE,FALSE,"ophailin","","en-gb","853941120254050305",1,FALSE,"http://pbs.twimg.com/profile_images/867428145535877120/pUqEvb5Y_normal.jpg"
"beautiful",6930,21,64,222,NA,"Viol Doliente",2015-05-13 01:07:41,FALSE,FALSE,"DolienteViol","Bacoor, Rehiyon ng CALABARZON","en","3193777160",21,FALSE,"http://pbs.twimg.com/profile_images/711198589540630529/fdZSudCV_normal.jpg"
"Psalm 46:5 <U+2728>             Beloved Servant <ed><U+00A0><U+00BD><ed><U+00B1><U+00BC>                         Writer <U+270D><U+FE0F> Blogger | Traveler <ed><U+00A0><U+00BD><ed><U+00B1><U+00A3>",1737,128,1511,298,"https://t.co/tIiKnkALoJ","Eyn Gel <ed><U+00A0><U+00BD><ed><U+00B1><U+00BC>",2014-07-02 02:37:27,FALSE,FALSE,"matuigelan","CDeO City, Philippines","en","2598975451",1,FALSE,"http://pbs.twimg.com/profile_images/841792741692465152/2RJYUcGl_normal.jpg"
"Daily news video:",169082,234,0,0,"https://t.co/tw3OpmzSCp","KnowYourLeaker",2017-02-12 01:03:49,FALSE,FALSE,"KnowYourLeaker","","en","830583151290359808",10,FALSE,"http://pbs.twimg.com/profile_images/830990097109630976/vaqM4Gji_normal.jpg"
"#solidduterte! For your own self-respect and sanity, your creative freedom, you have to be careful that you don't rely too much on other people's opinions",3803,179,3688,711,NA,"Mitchay <ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>",2016-04-24 15:14:24,FALSE,FALSE,"mitchpapasgirl","Bahrain","en","724255173363798017",3,FALSE,"http://pbs.twimg.com/profile_images/855808282929360897/4Ml5am7P_normal.jpg"
"I'm that neighbor who legitimately thought about stealing your dog",12187,787,8996,541,NA,"Noelle",2012-07-28 04:11:32,FALSE,FALSE,"ElleonPage","UPLB","en","721459506",3,FALSE,"http://pbs.twimg.com/profile_images/867383198568898562/HZIzSuN0_normal.jpg"
"",698,14,455,169,NA,"noodles",2012-08-24 07:31:13,FALSE,FALSE,"noodles2854","","en","777634826",0,FALSE,"http://pbs.twimg.com/profile_images/378800000229552997/ea92860fff74dd4beb49468a9f2c4308_normal.jpeg"
"Happy, positive, awesome.
Claims researcher,  targeted selection practitioner,  Executive assistant,  projects coordinator,  remote worker",12270,242,336,361,"https://t.co/3AM7pZSCA5","Monique Zamora",2008-05-21 02:33:14,FALSE,FALSE,"monikzamora","Davao City","en","14851310",7,FALSE,"http://pbs.twimg.com/profile_images/784361324004253696/XF-q9bOw_normal.jpg"
"Biologist. Son of Poseidon.",6737,235,727,167,NA,"JK",2011-11-21 11:41:02,FALSE,FALSE,"JuliusKevinCura","Westeros & Camp Half-Blood","en","417802606",9,FALSE,"http://pbs.twimg.com/profile_images/606387129627729920/JJ4MFrl5_normal.jpg"
"For the Motherhater",726,72,1169,551,NA,"Agnez Calamarez",2016-12-27 11:54:55,FALSE,FALSE,"poppy_du","The Hades","en","813714777285402624",1,FALSE,"http://pbs.twimg.com/profile_images/844344424444276736/aivnla-7_normal.jpg"
"<U+0432><U+0441><U+0435> <U+0447><U+0442><U+043E> <U+043D><U+0438> <U+0435><U+0441><U+0442><U+044C>  - <U+043A> <U+043B><U+0443><U+0447><U+0448><U+0435><U+043C><U+0443>!",10398,5515,2999,5551,NA,"<U+0413>ennadiy",2011-12-31 07:32:05,FALSE,FALSE,"gek63","<U+0420><U+043E><U+0441><U+0441><U+0438><U+044F>","ru","451279595",20,FALSE,"http://pbs.twimg.com/profile_images/555072913120829440/4W4Qjuwg_normal.jpeg"
"26 | Ariete | donna frat | pianista | arti marziali | La figlia di Dio | le 9 avril | Prof Charles Francis Xavier | mon amour James McAvoy | IG: vettyplayspiano",24889,628,3192,64,"https://t.co/owoY9Jj3KR","Yvette Gatchalian",2009-11-15 05:12:47,FALSE,FALSE,"vettyplayspiano","Airmen's Village, Philippines©","en","90101254",11,FALSE,"http://pbs.twimg.com/profile_images/762431323839488000/G3x5DB0f_normal.jpg"
"""RTs are not endorsements."" That means you can't touch me.",2937,83,2847,287,NA,"Mock & Drole",2014-11-11 03:39:46,FALSE,FALSE,"MockNDrole","","en","2871734055",0,FALSE,"http://pbs.twimg.com/profile_images/867138642984271873/NbgWlZh2_normal.jpg"
"Love animals, road trips, books, hiking. Life with some humor thrown in. 
Kabbalah  ~µ<U+03BF><U+03BB><U+1F7C><U+03BD> <U+03BB>aß<U+03AD>~   

I DO NOT READ DMs",233690,7345,1804,7961,NA,"sal",2008-07-17 13:36:18,FALSE,FALSE,"tevet","Oregon, USA","en","15467680",419,FALSE,"http://pbs.twimg.com/profile_images/378800000258085821/dbf70ad5cb6fb879bf41af503a62f3d1_normal.png"
"Editor-In-Chief, The Bohol Tribune (journalist, poet, editor, consultant, webmaster) info@mikeligalig.com | 0927-631-0965 | 0929-347-0302",4144,93,866,763,"https://t.co/kQICpucirp","Mike Ortega Ligalig",2013-11-03 22:19:55,FALSE,FALSE,"mikeligalig","Bohol, Philippines","en","2172900252",7,FALSE,"http://pbs.twimg.com/profile_images/795893675834232832/8jqDggCP_normal.jpg"
"Tea-Drinker + eReader Addict + TV Fanatic + Multi-Awarded Bathroom Singer + Unstoppable Robot Ninja",12802,731,2684,259,"https://t.co/wln1y0dPCf","Carlo Malonzo <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",2009-01-23 12:27:35,FALSE,FALSE,"carlo1em","Republic of the Philippines","en","19392041",15,FALSE,"http://pbs.twimg.com/profile_images/755365017726259200/-pnHgifT_normal.jpg"
"<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>/<U+2642>/#<U+30B9><U+30D5><U+30A3><U+30A2> <U+7BB1><U+63A8><U+3057>/#<U+5BFF><U+7F8E><U+83DC><U+5B50> <U+5358><U+63A8><U+3057>/#l5r/#mtg
<U+81EA><U+5DF1><U+7D39><U+4ECB>: https://t.co/COn2RG9ruK",99371,505,55412,463,NA,"Moto Chagatai <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>",2014-10-20 12:11:21,FALSE,FALSE,"kotobukilloyd78","Cainta, Rizal, Philippines","ja","2867060804",26,FALSE,"http://pbs.twimg.com/profile_images/607910257285734402/nCOpu-I2_normal.jpg"
